Date,AveragePrice,Total Volume,4046,4225,Total Bags,Small Bags,type,region
2015-01-11,1.05,20089.52,18294.44,767.68,1025.96,1025.96,organic,SanDiego
2015-01-04,1.23,19089.36,17522.46,735.22,828.81,828.81,organic,SanDiego
2015-12-27,1.88,14081.58,792.47,13036.76,252.35,252.35,organic,SanFrancisco
2015-12-20,1.87,13703.79,980.71,12582.57,140.51,140.51,organic,SanFrancisco
2015-12-13,1.94,13713.65,1379.97,12152.1,181.58,181.58,organic,SanFrancisco
2015-12-06,1.92,15144.79,1663.88,13355.31,125.6,125.6,organic,SanFrancisco
2015-11-22,2.04,14355.23,791.25,13499.38,64.6,37.93,organic,SanFrancisco
2015-11-15,2.02,17078.8,1082.9,15979.71,16.19,16.19,organic,SanFrancisco
2015-11-08,1.98,17886.78,1285.58,16543.45,57.75,51.08,organic,SanFrancisco
2015-11-01,2.01,17582.93,1359.92,16197.47,25.54,25.54,organic,SanFrancisco
2015-10-25,1.94,19311.21,1334.41,17960.82,15.98,15.98,organic,SanFrancisco
2015-07-19,2.36,19558.81,3893.65,15665.16,0.0,0.0,organic,SanFrancisco
2015-07-12,2.09,23141.66,7913.24,15212.8,15.62,15.62,organic,SanFrancisco
2015-07-05,1.96,23306.75,13491.33,9796.67,18.75,18.75,organic,SanFrancisco
2015-06-28,1.96,19868.9,12195.44,7667.22,6.24,6.24,organic,SanFrancisco
2015-06-21,1.95,23502.62,14256.0,9227.71,18.91,15.58,organic,SanFrancisco
2015-06-14,1.95,23972.69,15257.42,8712.16,3.11,3.11,organic,SanFrancisco
2015-06-07,1.96,22886.87,14837.87,8027.21,21.79,21.79,organic,SanFrancisco
2015-05-31,1.54,24581.46,15942.89,8626.08,12.49,12.49,organic,SanFrancisco
2015-05-24,1.52,29319.95,19270.32,10024.67,24.96,24.96,organic,SanFrancisco
2015-05-17,1.53,31271.46,22521.08,8741.03,9.35,9.35,organic,SanFrancisco
2015-05-10,1.48,33676.05,23021.28,10608.04,46.73,46.73,organic,SanFrancisco
2015-05-03,1.55,29248.72,19043.11,10162.2,43.41,43.41,organic,SanFrancisco
2015-04-26,1.52,31950.47,22964.23,8946.0,40.24,40.24,organic,SanFrancisco
2015-04-19,1.55,28984.95,19780.58,9164.18,40.19,40.19,organic,SanFrancisco
2015-04-12,1.54,28220.45,18887.66,9332.79,0.0,0.0,organic,SanFrancisco
2015-04-05,1.55,26530.7,17104.69,9426.01,0.0,0.0,organic,SanFrancisco
2015-03-29,1.55,28094.96,18872.86,9215.92,6.18,6.18,organic,SanFrancisco
2015-03-22,1.34,21370.71,12997.29,8370.33,3.09,3.09,organic,SanFrancisco
2015-03-15,1.56,21389.7,13268.66,8105.63,15.41,15.41,organic,SanFrancisco
2015-03-08,1.56,20111.3,12933.84,7159.0,18.46,18.46,organic,SanFrancisco
2015-03-01,1.09,49820.01,34980.14,14818.37,21.5,21.5,organic,SanFrancisco
2015-02-22,1.39,37223.45,25492.53,11724.78,6.14,6.14,organic,SanFrancisco
2015-02-15,1.55,24986.4,16514.7,8294.37,177.33,177.33,organic,SanFrancisco
2015-02-08,1.35,27556.76,17561.23,9396.92,598.61,598.61,organic,SanFrancisco
2015-02-01,1.06,57802.02,38413.44,19160.87,227.71,227.71,organic,SanFrancisco
2015-01-25,1.34,27146.81,17038.27,9879.87,228.67,228.67,organic,SanFrancisco
2015-01-18,1.27,41482.48,26336.41,14789.4,356.67,356.67,organic,SanFrancisco
2015-01-11,1.12,29676.78,17907.49,11586.46,182.83,182.83,organic,SanFrancisco
2015-01-04,1.18,22630.58,13175.57,9028.34,426.67,426.67,organic,SanFrancisco
2015-12-27,1.51,21378.66,610.22,13103.85,7660.58,80.12,organic,Seattle
2015-12-20,1.55,22819.1,505.82,13425.9,8875.36,51.94,organic,Seattle
2015-12-13,1.03,53336.93,617.87,19731.07,32953.27,51.55,organic,Seattle
2015-12-06,2.06,16605.6,556.65,11750.04,4284.23,11.87,organic,Seattle
2015-11-29,2.06,17765.82,647.06,13403.0,3681.07,31.44,organic,Seattle
2015-11-22,1.14,64822.88,969.32,22035.7,41765.88,115.51,organic,Seattle
2015-11-15,1.5,27437.74,2049.35,11965.96,13405.12,290.22,organic,Seattle
2015-11-08,1.46,31602.66,7713.42,14739.72,9094.97,470.08,organic,Seattle
2015-11-01,1.25,55167.3,7748.21,20764.48,26235.9,9127.53,organic,Seattle
2015-10-25,1.74,25757.73,3749.12,11950.72,9994.03,647.47,organic,Seattle
2015-10-18,1.88,23132.95,4351.2,11840.73,6921.04,1027.09,organic,Seattle
2015-10-11,1.75,26750.05,4297.16,13215.71,9225.2,2.96,organic,Seattle
2015-10-04,1.73,34022.57,4207.08,19775.17,10033.67,5.91,organic,Seattle
2015-09-27,1.75,24607.2,4793.34,11315.26,8491.96,2.95,organic,Seattle
2015-09-20,1.97,17859.24,4479.19,8805.98,4558.14,2.95,organic,Seattle
2015-09-13,2.11,22913.05,5766.92,11752.93,5386.56,14.75,organic,Seattle
2015-09-06,1.99,23890.32,5475.25,11441.26,6968.5,2.95,organic,Seattle
2015-08-30,1.58,48176.23,5555.85,35591.33,7026.39,0.0,organic,Seattle
2015-08-23,1.9,34978.87,5058.04,23395.59,6493.48,0.0,organic,Seattle
2015-08-16,1.7,47726.72,7047.78,27537.99,13138.3,0.0,organic,Seattle
2015-08-09,1.96,27798.35,7894.55,14573.33,5313.22,0.0,organic,Seattle
2015-08-02,2.04,26756.69,8531.33,14816.24,3353.31,0.0,organic,Seattle
2015-07-26,2.2,27737.07,8288.45,18815.78,582.41,0.0,organic,Seattle
2015-07-19,1.64,49484.06,7839.69,35593.5,5977.76,0.0,organic,Seattle
2015-07-12,2.23,25100.98,6831.25,18168.54,85.19,0.0,organic,Seattle
2015-07-05,1.98,29929.57,8841.34,20807.76,0.0,0.0,organic,Seattle
2015-06-28,1.71,46229.47,8112.46,37972.31,0.0,0.0,organic,Seattle
2015-06-21,1.75,38093.47,8727.72,29192.23,82.23,0.0,organic,Seattle
2015-06-14,2.03,31901.63,10611.58,20743.71,349.08,0.0,organic,Seattle
2015-06-07,2.01,33404.92,10962.3,21345.94,1059.29,0.0,organic,Seattle
2015-05-31,1.65,53822.93,11101.07,41130.51,1507.71,0.0,organic,Seattle
2015-05-24,1.85,30993.39,10926.16,17449.97,2584.1,0.0,organic,Seattle
2015-05-17,1.81,33553.42,10837.14,18774.47,3929.89,0.0,organic,Seattle
2015-05-10,1.66,37079.86,9690.74,22159.83,5171.12,0.0,organic,Seattle
2015-05-03,1.56,37257.59,8323.36,21227.82,7694.62,14.56,organic,Seattle
2015-04-26,1.66,39909.48,8195.52,30041.24,1598.25,0.0,organic,Seattle
2015-04-19,1.76,36734.87,9788.52,24647.6,2225.84,0.0,organic,Seattle
2015-04-12,1.59,61024.8,8715.25,48802.16,3461.98,2.52,organic,Seattle
2015-04-05,1.92,29692.3,6708.14,22605.23,334.98,0.0,organic,Seattle
2015-03-29,1.56,56106.52,8899.19,43641.28,3548.02,0.0,organic,Seattle
2015-03-22,1.53,51355.58,10717.1,38095.48,2512.15,0.0,organic,Seattle
2015-03-15,1.8,26717.98,8978.82,17520.57,203.43,0.0,organic,Seattle
2015-03-08,1.62,47476.51,7056.73,38276.41,2048.14,0.0,organic,Seattle
2015-03-01,1.71,24530.11,8762.48,14933.22,608.14,0.0,organic,Seattle
2015-02-22,1.5,35183.3,13839.32,20645.52,615.25,0.0,organic,Seattle
2015-02-15,1.59,37469.0,11802.78,22861.04,2753.93,116.04,organic,Seattle
2015-02-08,1.4,54484.31,8561.32,34897.03,10993.0,586.67,organic,Seattle
2015-02-01,1.44,40334.59,12927.15,21460.13,5911.89,406.67,organic,Seattle
2015-01-25,1.7,29354.75,6876.29,17363.12,5108.01,453.33,organic,Seattle
2015-01-18,1.45,44616.23,6222.73,30224.67,8161.49,216.67,organic,Seattle
2015-01-11,1.46,46687.01,8691.73,33361.78,4620.02,223.33,organic,Seattle
2015-01-04,1.49,33795.91,6821.76,20720.77,6252.15,452.73,organic,Seattle
2015-12-27,1.71,3617.71,561.54,1202.97,1546.58,1516.55,organic,SouthCarolina
2015-12-20,1.77,3240.71,572.06,1280.97,1043.43,1033.02,organic,SouthCarolina
2015-12-13,1.74,3893.76,558.34,1373.19,1693.89,1601.85,organic,SouthCarolina
2015-12-06,1.73,3775.9,574.52,1195.56,1710.42,1594.12,organic,SouthCarolina
2015-11-29,1.71,3543.38,369.89,1185.76,1638.91,1472.43,organic,SouthCarolina
2015-11-22,1.89,3128.95,557.77,1342.39,856.94,847.11,organic,SouthCarolina
2015-11-15,1.82,3595.26,575.95,1273.05,1372.52,1366.03,organic,SouthCarolina
2015-11-08,1.74,4719.1,638.13,1186.2,2472.13,2429.32,organic,SouthCarolina
2015-11-01,1.75,4052.15,506.15,1292.31,1727.2,1626.03,organic,SouthCarolina
2015-10-25,1.77,4663.44,600.72,1367.39,2106.3,2089.42,organic,SouthCarolina
2015-10-18,1.84,4333.43,519.94,1511.8,1801.66,1726.19,organic,SouthCarolina
2015-10-11,1.79,4198.66,609.99,1494.47,1582.75,1239.96,organic,SouthCarolina
2015-10-04,1.96,3776.95,575.76,1475.82,1261.24,1192.05,organic,SouthCarolina
2015-09-27,2.06,2725.27,509.62,1236.98,527.9,527.9,organic,SouthCarolina
2015-09-20,1.91,3850.51,409.19,1327.79,1631.23,1623.37,organic,SouthCarolina
2015-09-13,1.98,3338.53,510.57,1315.43,1046.87,1036.36,organic,SouthCarolina
2015-09-06,2.0,4032.41,541.49,1732.31,1213.56,1166.16,organic,SouthCarolina
2015-08-30,1.92,4295.83,659.34,1483.81,1597.89,1457.97,organic,SouthCarolina
2015-08-23,1.91,4907.1,806.09,1883.44,1644.92,1308.92,organic,SouthCarolina
2015-08-16,1.97,4371.78,751.43,1634.13,1435.94,1321.88,organic,SouthCarolina
2015-08-09,2.0,3813.54,610.36,1768.29,773.72,707.3,organic,SouthCarolina
2015-08-02,1.94,3856.28,636.53,1406.72,1277.88,947.22,organic,SouthCarolina
2015-07-26,1.81,3851.22,825.68,1299.64,1309.87,775.67,organic,SouthCarolina
2015-07-19,1.79,4076.63,634.69,1338.97,1621.85,1141.26,organic,SouthCarolina
2015-07-12,1.84,4614.82,585.84,1449.2,2041.13,1609.25,organic,SouthCarolina
2015-07-05,1.84,3840.59,535.36,1440.42,1269.44,909.33,organic,SouthCarolina
2015-06-28,1.9,3772.87,686.65,1498.15,1039.47,719.34,organic,SouthCarolina
2015-06-21,2.07,3191.86,585.04,1526.88,538.14,430.02,organic,SouthCarolina
2015-06-14,1.99,3921.5,665.32,1470.53,1186.86,1107.37,organic,SouthCarolina
2015-06-07,1.95,3556.7,498.69,1234.91,1323.6,1236.67,organic,SouthCarolina
2015-05-31,2.02,3405.9,613.01,1454.84,797.3,660.8,organic,SouthCarolina
2015-05-24,1.99,3812.69,617.31,1406.36,1144.94,1059.17,organic,SouthCarolina
2015-05-17,1.44,5434.12,718.19,2245.09,1046.54,944.61,organic,SouthCarolina
2015-05-10,1.87,3783.3,822.36,1101.72,1371.85,1049.36,organic,SouthCarolina
2015-05-03,1.92,3336.76,451.09,1266.75,868.07,862.69,organic,SouthCarolina
2015-04-26,2.02,3545.7,684.84,1269.42,1105.89,1022.68,organic,SouthCarolina
2015-04-19,1.87,4376.04,631.59,1637.27,1514.46,1502.4,organic,SouthCarolina
2015-04-12,1.94,4030.76,527.44,1873.44,907.55,776.67,organic,SouthCarolina
2015-04-05,1.97,3601.21,581.39,1475.46,1026.48,944.14,organic,SouthCarolina
2015-03-29,1.93,3194.76,727.42,1386.26,457.75,455.03,organic,SouthCarolina
2015-03-22,1.77,4156.05,610.35,1876.4,1141.07,1041.5,organic,SouthCarolina
2015-03-15,1.5,5224.18,516.14,2676.3,1462.89,823.33,organic,SouthCarolina
2015-03-08,1.53,4954.18,498.38,2462.31,1456.66,1109.39,organic,SouthCarolina
2015-03-01,1.52,4830.76,466.91,2571.07,1262.15,870.0,organic,SouthCarolina
2015-02-22,1.69,3614.76,484.16,1876.73,841.84,706.67,organic,SouthCarolina
2015-02-15,1.72,3363.2,458.81,1289.81,1186.27,1170.0,organic,SouthCarolina
2015-02-08,1.56,6072.82,475.63,2142.16,2902.76,2600.0,organic,SouthCarolina
2015-02-01,1.66,3977.03,456.99,1272.79,1744.2,1580.0,organic,SouthCarolina
2015-01-25,2.01,2865.92,776.54,621.95,1016.97,970.0,organic,SouthCarolina
2015-01-18,1.93,3024.32,686.69,656.63,1370.72,1346.0,organic,SouthCarolina
2015-01-11,2.06,2304.3,474.97,793.53,677.93,674.61,organic,SouthCarolina
2015-01-04,1.86,3351.76,355.79,754.78,1802.0,1768.67,organic,SouthCarolina
2015-12-27,1.39,56297.88,21950.8,3750.99,30596.09,26668.65,organic,SouthCentral
2015-12-20,1.41,52488.05,21127.59,3331.02,28029.44,24355.9,organic,SouthCentral
2015-12-13,1.43,59392.62,22665.44,4692.95,32034.23,31725.74,organic,SouthCentral
2015-12-06,1.49,52066.09,22080.38,4496.4,25489.31,25094.13,organic,SouthCentral
2015-11-29,1.47,48739.53,21480.33,3491.54,23767.66,21567.32,organic,SouthCentral
2015-11-22,1.53,49426.32,22587.08,3632.0,23207.24,23045.62,organic,SouthCentral
2015-11-15,1.5,57245.86,25332.33,4491.84,27418.85,27000.42,organic,SouthCentral
2015-11-08,1.51,57570.79,26586.86,4970.65,26013.28,25469.5,organic,SouthCentral
2015-11-01,1.51,57066.49,24717.23,4952.41,27396.85,26999.58,organic,SouthCentral
2015-10-25,1.52,65708.3,30226.86,4503.52,30977.92,30802.1,organic,SouthCentral
2015-10-18,1.49,60543.94,30085.91,4880.71,25577.32,24530.1,organic,SouthCentral
2015-10-11,1.51,59217.48,26165.72,5052.77,27998.99,26778.29,organic,SouthCentral
2015-10-04,1.55,59719.09,24325.44,5205.26,30188.39,29923.22,organic,SouthCentral
2015-09-27,1.53,62096.82,33019.07,5744.39,23333.36,23134.53,organic,SouthCentral
2015-09-20,1.53,66134.27,33312.91,4392.69,28428.67,28383.81,organic,SouthCentral
2015-09-13,1.5,70718.4,30871.61,4925.51,34921.28,34652.38,organic,SouthCentral
2015-09-06,1.49,62392.78,31056.58,5271.1,26065.1,25665.86,organic,SouthCentral
2015-08-30,1.33,75913.85,42626.84,5041.59,28245.42,25411.12,organic,SouthCentral
2015-08-23,1.39,70321.03,40616.1,6512.06,23192.87,21264.28,organic,SouthCentral
2015-08-16,1.45,62132.94,32498.91,7976.91,21657.12,20726.4,organic,SouthCentral
2015-08-09,1.42,79568.82,43853.21,8143.8,27571.81,27327.57,organic,SouthCentral
2015-08-02,1.37,59918.41,40814.07,6636.2,12397.12,12075.3,organic,SouthCentral
2015-07-26,1.26,62027.52,47466.03,5752.63,8808.86,7114.14,organic,SouthCentral
2015-07-19,1.31,56107.03,41370.58,6317.71,8418.74,6211.9,organic,SouthCentral
2015-07-12,1.27,59760.16,42967.8,5971.21,10821.15,7288.89,organic,SouthCentral
2015-07-05,1.34,64364.81,45826.23,6093.92,12444.66,11980.4,organic,SouthCentral
2015-06-28,1.35,55512.87,37684.23,5875.04,11953.6,11251.56,organic,SouthCentral
2015-06-21,1.4,54782.92,36431.79,6686.54,11664.59,11426.87,organic,SouthCentral
2015-06-14,1.38,51786.11,35863.0,5766.06,10157.05,10083.7,organic,SouthCentral
2015-06-07,1.37,49534.9,34890.42,5388.51,9255.97,8464.03,organic,SouthCentral
2015-05-31,1.41,51748.65,33589.51,4660.68,13498.46,13292.86,organic,SouthCentral
2015-05-24,1.39,62670.56,43917.94,5442.25,13310.37,12139.04,organic,SouthCentral
2015-05-17,1.41,56568.67,38624.93,5554.48,12389.26,11843.79,organic,SouthCentral
2015-05-10,1.4,56625.63,35986.16,4598.59,16040.88,14958.78,organic,SouthCentral
2015-05-03,1.43,42345.48,25704.97,4666.48,11974.03,11190.0,organic,SouthCentral
2015-04-26,1.43,61953.59,38075.34,7687.89,16190.36,15665.1,organic,SouthCentral
2015-04-19,1.39,66454.5,44632.62,5565.23,16225.58,15914.33,organic,SouthCentral
2015-04-12,1.4,71697.82,42155.69,5686.47,23818.99,23576.67,organic,SouthCentral
2015-04-05,1.4,76942.46,39792.84,8032.39,28349.08,28046.67,organic,SouthCentral
2015-03-29,1.42,60007.19,28872.83,5897.44,25236.92,25143.34,organic,SouthCentral
2015-03-22,1.37,71375.61,39985.64,7287.16,24102.81,23953.34,organic,SouthCentral
2015-03-15,1.38,66049.13,38409.71,6529.22,21110.2,20733.33,organic,SouthCentral
2015-03-08,1.44,56752.92,28363.69,5523.96,22865.27,22753.34,organic,SouthCentral
2015-03-01,1.34,80536.06,40561.64,5847.24,34127.18,34003.33,organic,SouthCentral
2015-02-22,1.37,81291.05,43057.55,6627.71,31605.79,31043.33,organic,SouthCentral
2015-02-15,1.39,77922.66,32655.36,7467.65,37799.65,37376.67,organic,SouthCentral
2015-02-08,1.39,65372.85,28170.54,6886.82,30315.49,29646.67,organic,SouthCentral
2015-02-01,1.28,64156.46,33408.72,10410.41,20337.33,19943.33,organic,SouthCentral
2015-01-25,1.37,58961.59,34211.11,8792.21,15958.27,15613.33,organic,SouthCentral
2015-01-18,1.27,65242.77,32913.28,6344.03,25985.46,25780.0,organic,SouthCentral
2015-01-11,1.39,53328.53,27767.97,8596.61,16963.95,16873.34,organic,SouthCentral
2015-01-04,1.35,53494.91,24139.72,8586.46,20768.73,20622.28,organic,SouthCentral
2015-12-27,1.7,25732.69,9112.06,5396.93,10737.14,9824.23,organic,Southeast
2015-12-20,1.8,25412.6,11041.17,5879.54,7975.38,7873.16,organic,Southeast
2015-12-13,1.74,24743.66,9360.81,5604.0,9394.94,8680.07,organic,Southeast
2015-12-06,1.66,26746.71,10128.33,5808.76,10378.34,8091.5,organic,Southeast
2015-11-29,1.63,24450.39,7633.55,5929.83,10330.88,7563.48,organic,Southeast
2015-11-22,1.81,23612.0,9892.99,6161.04,6983.39,6649.37,organic,Southeast
2015-11-15,1.75,30790.79,11283.31,5218.44,13697.71,13393.92,organic,Southeast
2015-11-08,1.73,32091.23,10423.56,6052.24,14994.51,14059.58,organic,Southeast
2015-11-01,1.73,29978.74,8836.49,6600.41,13720.89,12660.01,organic,Southeast
2015-10-25,1.78,29706.6,10168.8,7181.54,11444.54,11094.73,organic,Southeast
2015-10-18,1.91,29054.81,9310.61,7824.11,11078.36,9871.25,organic,Southeast
2015-10-11,1.78,33922.49,9386.59,8347.0,15369.73,12302.74,organic,Southeast
2015-10-04,1.84,31299.72,9535.47,8541.06,12500.56,10505.17,organic,Southeast
2015-09-27,2.01,22416.55,8882.43,7230.75,5567.25,5374.98,organic,Southeast
2015-09-20,1.92,27123.43,8457.6,7805.95,10136.52,10096.87,organic,Southeast
2015-09-13,1.95,25470.62,8641.1,8109.19,8007.92,7672.74,organic,Southeast
2015-09-06,1.9,30582.99,8521.29,9414.03,11817.46,11330.12,organic,Southeast
2015-08-30,1.74,33530.11,9183.16,8692.14,14852.33,12185.97,organic,Southeast
2015-08-23,1.71,37578.78,10061.25,10002.25,16678.81,12973.0,organic,Southeast
2015-08-16,1.75,36529.07,9052.44,9070.56,17569.88,16882.57,organic,Southeast
2015-08-09,1.9,29598.14,9939.07,8881.24,9759.25,8916.47,organic,Southeast
2015-08-02,1.88,28234.61,9411.45,7533.08,10469.92,8399.35,organic,Southeast
2015-07-26,1.67,33855.61,9842.79,6913.97,16425.49,13022.52,organic,Southeast
2015-07-19,1.53,35667.73,7915.19,6778.13,20240.78,14690.68,organic,Southeast
2015-07-12,1.72,37288.73,7724.96,6548.52,22205.45,18521.62,organic,Southeast
2015-07-05,1.72,27947.09,10367.86,6913.73,9734.17,6809.6,organic,Southeast
2015-06-28,1.74,29549.92,13344.49,7207.44,8173.95,4887.11,organic,Southeast
2015-06-21,1.88,25842.76,11964.63,7758.68,5287.23,4198.25,organic,Southeast
2015-06-14,1.87,27578.12,12628.72,6490.53,7581.35,6625.22,organic,Southeast
2015-06-07,1.75,30089.62,13382.84,5784.58,10145.26,8480.4,organic,Southeast
2015-05-31,1.81,29247.9,12021.01,6624.46,9793.93,8480.37,organic,Southeast
2015-05-24,1.78,30206.24,11448.55,7223.77,10582.94,8430.93,organic,Southeast
2015-05-17,1.7,30978.21,13360.6,7486.14,7734.6,6175.62,organic,Southeast
2015-05-10,1.77,30778.46,12263.83,6021.66,11769.59,10022.12,organic,Southeast
2015-05-03,1.7,30991.09,13621.95,6638.11,9653.16,9247.13,organic,Southeast
2015-04-26,1.7,33155.61,18578.82,7341.19,6524.85,6214.8,organic,Southeast
2015-04-19,1.69,34095.71,11389.9,9302.64,12523.37,12329.29,organic,Southeast
2015-04-12,1.82,29548.36,12145.45,11195.55,5214.88,4845.77,organic,Southeast
2015-04-05,1.78,30801.68,11237.65,8453.37,10307.86,8803.26,organic,Southeast
2015-03-29,1.84,29745.23,14076.38,7149.66,7654.12,7384.28,organic,Southeast
2015-03-22,1.73,33825.57,12359.73,9572.05,11147.69,10338.9,organic,Southeast
2015-03-15,1.48,44030.34,11716.79,17032.1,14476.57,9653.34,organic,Southeast
2015-03-08,1.47,46965.06,10517.69,19351.28,16293.69,12209.65,organic,Southeast
2015-03-01,1.46,47299.44,9547.92,20649.03,16374.41,12383.33,organic,Southeast
2015-02-22,1.59,37584.04,10316.9,15076.29,11604.49,9686.67,organic,Southeast
2015-02-15,1.64,31775.03,9542.72,10814.64,10751.23,10040.0,organic,Southeast
2015-02-08,1.51,50546.78,10197.75,16658.11,22898.38,20283.33,organic,Southeast
2015-02-01,1.6,35085.7,8698.27,9368.82,16213.96,14673.34,organic,Southeast
2015-01-25,1.81,23809.3,9855.11,3187.02,10154.18,9640.0,organic,Southeast
2015-01-18,1.79,25740.0,10781.05,3489.26,10971.03,10657.51,organic,Southeast
2015-01-11,1.83,23690.65,10166.46,4678.19,8321.58,8164.48,organic,Southeast
2015-01-04,1.75,27365.89,9307.34,3844.81,13598.46,13061.1,organic,Southeast
2015-12-27,1.59,1723.36,41.54,1206.17,475.65,12.85,organic,Spokane
2015-12-20,1.56,1711.63,42.41,1048.06,621.16,0.0,organic,Spokane
2015-12-13,1.32,2568.24,38.55,1587.44,942.25,0.0,organic,Spokane
2015-12-06,2.09,1153.0,56.94,972.98,123.08,0.0,organic,Spokane
2015-11-29,1.8,1180.38,42.33,825.93,312.12,0.0,organic,Spokane
2015-11-22,1.23,3886.59,96.19,1743.54,2046.86,6.67,organic,Spokane
2015-11-15,1.71,1807.99,85.3,1059.08,663.61,70.0,organic,Spokane
2015-11-08,1.73,1837.88,118.46,1392.66,326.76,16.67,organic,Spokane
2015-11-01,1.33,3213.0,158.11,1585.47,1469.42,0.0,organic,Spokane
2015-10-25,1.99,1405.75,220.69,810.37,374.69,0.0,organic,Spokane
2015-10-18,1.89,1727.27,233.83,1103.19,390.25,8.45,organic,Spokane
2015-10-11,1.8,2180.46,242.52,1442.16,495.78,8.42,organic,Spokane
2015-10-04,1.92,2887.52,283.25,2418.74,181.75,12.59,organic,Spokane
2015-09-27,1.91,1992.05,333.19,1381.73,277.13,0.0,organic,Spokane
2015-09-20,2.13,1534.35,370.04,1127.78,36.53,0.0,organic,Spokane
2015-09-13,2.06,1843.62,374.96,1300.71,167.95,0.0,organic,Spokane
2015-09-06,2.12,1815.62,368.32,1198.78,248.52,0.0,organic,Spokane
2015-08-30,1.58,4317.12,415.14,3575.51,326.47,0.0,organic,Spokane
2015-08-23,2.11,1553.92,315.82,1027.34,201.42,0.0,organic,Spokane
2015-08-16,1.77,4058.22,435.47,2735.0,887.75,0.0,organic,Spokane
2015-08-09,2.07,2290.54,400.3,1609.65,280.59,0.0,organic,Spokane
2015-08-02,2.11,2184.03,331.81,1800.15,52.07,0.0,organic,Spokane
2015-07-26,2.07,2588.12,486.58,2057.91,41.75,0.0,organic,Spokane
2015-07-19,1.55,4216.12,480.49,3201.75,533.88,0.0,organic,Spokane
2015-07-12,2.07,2786.45,680.6,2105.85,0.0,0.0,organic,Spokane
2015-07-05,1.85,3162.45,799.67,2362.78,0.0,0.0,organic,Spokane
2015-06-28,1.61,4088.37,537.84,3550.53,0.0,0.0,organic,Spokane
2015-06-21,1.59,4436.79,872.72,3564.07,0.0,0.0,organic,Spokane
2015-06-14,1.88,3099.58,911.46,2160.38,27.74,0.0,organic,Spokane
2015-06-07,1.88,3143.38,899.54,2051.73,192.11,0.0,organic,Spokane
2015-05-31,1.55,4539.36,860.47,3616.2,60.8,0.0,organic,Spokane
2015-05-24,1.76,2882.1,951.24,1617.67,309.41,0.0,organic,Spokane
2015-05-17,1.78,2605.01,774.37,1609.55,213.52,0.0,organic,Spokane
2015-05-10,1.76,3166.83,900.37,1925.8,340.66,0.0,organic,Spokane
2015-05-03,1.62,4147.44,1380.54,2400.14,362.97,0.0,organic,Spokane
2015-04-26,1.5,4160.45,1010.05,2865.37,285.03,0.0,organic,Spokane
2015-04-19,1.69,4029.03,1570.21,2153.19,305.63,0.0,organic,Spokane
2015-04-12,1.58,6356.7,837.43,5183.14,336.13,106.12,organic,Spokane
2015-04-05,1.8,2703.36,667.51,1972.05,63.8,20.05,organic,Spokane
2015-03-29,1.55,5611.76,758.52,4642.83,210.41,0.0,organic,Spokane
2015-03-22,1.47,6982.04,1522.43,5302.25,157.36,0.0,organic,Spokane
2015-03-15,1.66,3237.43,1140.23,2078.6,18.6,0.0,organic,Spokane
2015-03-08,1.55,4836.49,1044.52,3523.26,266.89,0.0,organic,Spokane
2015-03-01,1.58,3505.54,1237.7,2113.94,146.62,0.0,organic,Spokane
2015-02-22,1.41,4655.86,2067.41,2588.45,0.0,0.0,organic,Spokane
2015-02-15,1.51,4449.11,1630.04,2660.43,158.64,30.0,organic,Spokane
2015-02-08,1.43,5788.14,1103.65,3973.9,708.77,223.33,organic,Spokane
2015-02-01,1.38,6444.84,2284.35,3738.62,421.87,220.0,organic,Spokane
2015-01-25,1.66,3313.55,611.87,2325.24,372.79,226.67,organic,Spokane
